contract_id,bp_type_id,me,te,runs_per_copy,bpc_copy_count,total_bpc_runs,contract_price,price_per_run,start_location_id,contract_region_id_raw,contract_system_id_raw,date_expired,title,bpc_benchmark_type_id,bpc_benchmark_me,bpc_benchmark_te,bpc_market_sample_count,bpc_market_avg_per_run,bpc_market_median_per_run,bpc_market_p25_per_run,bpc_market_p75_per_run,bpc_market_basis,bpc_current_cost_per_run,bpc_discount_vs_avg,bpc_discount_vs_median,bpc_contract_market_value_est,bpc_intrinsic_value_surplus,station_name,system_id,system_name,region_id,security,secure_jumps_to_jita,shortest_jumps_to_jita,risk_tier,risk_rank,is_player_structure,friendly_sov,friendly_region,sov_alliance_id,friendly_alliance_id,friendly_alliance_name,friendly_alliance_ticker,bpc_value_score,blueprint_name,blueprints,date_issued,contract_age_hours,mail_freshness_score,bpc_intrinsic_signal,mail_eligible,mail_filter_reason
235659656,36971,,,,50,63,100000000.0,1587301.5873015872,60008494,10000043,0,2026-10-01T01:16:20Z,x50 = 2m each. Very cheap Bulk.,36971,,,18,8715555.5,8500000.0,8400000.0,8900000.0,same_type_all_ME_TE,1587301.5873015872,-0.8178771752068371,-0.8132586367880486,549079996.5,449079996.5,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,100.0,Raitaru Blueprint,"50x Raitaru Blueprint [63 total runs, mixed ME/TE]",2026-09-03T01:16:20+00:00,11.175415110833335,40.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235536482,848,10.0,20.0,,49,2920,40000000.0,13698.6301369863,60008494,10000043,0,2026-09-27T12:53:36Z,,848,10.0,20.0,8,175452.8985507246,166666.66666666666,166666.66666666666,166666.66666666666,same_type_ME10_TE20,13698.6301369863,-0.9219241730963712,-0.9178082191780822,512322463.7681159,472322463.7681159,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,98.0,Tachyon Beam Laser I Blueprint,"49x Tachyon Beam Laser I Blueprint [2920 total runs, ME10/TE20]",2026-08-30T12:53:36+00:00,95.55430399972222,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235008411,23914,5.0,10.0,1.0,1,1,45000000.0,45000000.0,60008494,10000043,0,2026-09-11T14:36:28Z,,23914,5.0,10.0,27,202129629.62962964,190000000.0,89000000.0,300000000.0,same_type_all_ME_TE,45000000.0,-0.777370590929913,-0.7631578947368421,202129629.62962964,157129629.62962964,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,93.6,Nyx Blueprint,"1x Nyx Blueprint [1 total runs, ME5/TE10]",2026-08-14T14:36:28+00:00,477.83985955527777,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235446449,46578,0.0,0.0,1.0,1,1,100000000.0,100000000.0,1040862488202,10000042,0,2026-09-24T22:04:18Z,,46578,0.0,0.0,3,328333333.3333333,345000000.0,317500000.0,347500000.0,same_type_ME0_TE0,100000000.0,-0.6954314720812182,-0.7101449275362319,328333333.3333333,228333333.3333333,玩家建筑 1040862488202,30002086,Turnur,10000042,0.4,-1,14,C 低安高风险,3,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,90.0,Dread Guristas Standup Variable Spectrum ECM Blueprint,"1x Dread Guristas Standup Variable Spectrum ECM Blueprint [1 total runs, ME0/TE0]",2026-08-27T22:04:18+00:00,158.37597066638887,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235199864,57518,10.0,20.0,400.0,1,400,30000000.0,75000.0,60008494,10000043,0,2026-09-17T09:42:28Z,10/20 400 runs,57518,10.0,20.0,19,394065.78815789474,640000.0,62450.0,680000.0,same_type_ME10_TE20,75000.0,-0.8096764493294483,-0.8828125,157626315.2631579,127626315.2631579,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,89.1,Genetic Lock Preserver Blueprint,"1x Genetic Lock Preserver Blueprint [400 total runs, ME10/TE20]",2026-08-20T09:42:28+00:00,338.73985955527775,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235627026,88148,0.0,0.0,1.0,1,1,135000000.0,135000000.0,1053970513596,10000003,0,2026-09-30T02:19:06Z,,88148,0.0,0.0,4,51330500000.0,45086000000.0,166500000.0,96250000000.0,same_type_ME0_TE0,135000000.0,-0.9973699847069482,-0.9970057223971964,51330500000.0,51195500000.0,玩家建筑 1053970513596,30000240,4-HWWF,10000003,-0.5,-1,16,D 非友军00高风险,4,True,False,False,99003581,99013541,Fraternity Auxiliary,F.A.X,88.0,Triplot Scan Acquisition Array Blueprint,"1x Triplot Scan Acquisition Array Blueprint [1 total runs, ME0/TE0]",2026-09-02T02:19:06+00:00,34.129303999722225,0.0,False,False,BELOW_STRICT_MAIL_MARGIN
234790431,88148,0.0,0.0,1.0,1,1,172000000.0,172000000.0,1049588174021,10000009,0,2026-09-05T02:49:50Z,,88148,0.0,0.0,4,51321250000.0,45075000000.0,146250000.0,96250000000.0,same_type_ME0_TE0,172000000.0,-0.996648561755608,-0.9961841375485302,51321250000.0,51149250000.0,玩家建筑 1049588174021,30000772,C-J6MT,10000009,-0.3,-1,26,D 非友军00高风险,4,True,False,False,1354830081,99013541,Fraternity Auxiliary,F.A.X,88.0,Triplot Scan Acquisition Array Blueprint,"1x Triplot Scan Acquisition Array Blueprint [1 total runs, ME0/TE0]",2026-08-08T02:49:50+00:00,633.6170817775,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235199873,57522,10.0,20.0,400.0,1,400,30000000.0,75000.0,60008494,10000043,0,2026-09-17T09:42:54Z,10/20 400 runs,57522,10.0,20.0,19,358989.50178650283,99875.0,83750.0,708369.5652173914,same_type_ME10_TE20,75000.0,-0.7910802415481114,-0.2490613266583229,143595800.71460113,113595800.71460111,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,87.0,Genetic Mutation Inhibitor Blueprint,"1x Genetic Mutation Inhibitor Blueprint [400 total runs, ME10/TE20]",2026-08-20T09:42:54+00:00,338.73263733305555,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235199880,57522,10.0,20.0,400.0,1,400,30000000.0,75000.0,60008494,10000043,0,2026-09-17T09:43:12Z,10/20 400 runs,57522,10.0,20.0,19,358989.50178650283,99875.0,83750.0,708369.5652173914,same_type_ME10_TE20,75000.0,-0.7910802415481114,-0.2490613266583229,143595800.71460113,113595800.71460111,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,87.0,Genetic Mutation Inhibitor Blueprint,"1x Genetic Mutation Inhibitor Blueprint [400 total runs, ME10/TE20]",2026-08-20T09:43:12+00:00,338.72763733305555,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235478679,15511,10.0,20.0,,20,5800,10000000.0,1724.1379310344828,1039956100669,10000032,0,2026-09-25T21:35:54Z,20x Valkerie I BPC - 10ME 20TE,15511,10.0,20.0,38,17287.42631578947,7000.0,4000.0,34000.0,same_type_ME10_TE20,1724.1379310344828,-0.9002663612535695,-0.7536945812807881,100267072.63157894,90267072.63157894,Fricoure - House of Five Venoms - Prod,30002734,Fricoure,10000032,0.8,17,15,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,86.5,Valkyrie I Blueprint,"20x Valkyrie I Blueprint [5800 total runs, ME10/TE20]",2026-08-28T21:35:54+00:00,134.84930399972222,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235322055,46503,10.0,20.0,5.0,1,5,60000000.0,12000000.0,60008494,10000043,0,2026-09-20T21:32:44Z,,46503,10.0,20.0,4,40000000.0,40000000.0,40000000.0,40000000.0,same_type_ME10_TE20,12000000.0,-0.7,-0.7,200000000.0,140000000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,85.0,Standup M-Set Moon Drilling Stability I Blueprint,"1x Standup M-Set Moon Drilling Stability I Blueprint [5 total runs, ME10/TE20]",2026-08-23T21:32:44+00:00,254.9020817775,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235432310,90039,2.0,2.0,1.0,1,1,850000.0,850000.0,60011866,10000032,0,2026-09-10T13:19:25Z,,90039,2.0,2.0,35,69508257.14285715,70000000.0,1000000.0,139000000.0,same_type_ME2_TE2,850000.0,-0.9877712370452184,-0.9878571428571428,69508257.14285715,68658257.14285715,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,83.3,Mobile Phase Anchor Blueprint,"1x Mobile Phase Anchor Blueprint [1 total runs, ME2/TE2]",2026-08-27T13:19:25+00:00,167.12402622194443,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235319358,90039,2.0,2.0,1.0,1,1,1000000.0,1000000.0,60011866,10000032,0,2026-09-20T19:53:43Z,,90039,2.0,2.0,35,69503971.42857143,70000000.0,999500.0,139000000.0,same_type_ME2_TE2,1000000.0,-0.9856123329437702,-0.9857142857142858,69503971.42857143,68503971.42857143,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,83.3,Mobile Phase Anchor Blueprint,"1x Mobile Phase Anchor Blueprint [1 total runs, ME2/TE2]",2026-08-23T19:53:43+00:00,256.55235955527775,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235444167,90039,2.0,2.0,1.0,1,1,2500000.0,2500000.0,60005686,10000042,0,2026-09-10T20:13:11Z,,90039,2.0,2.0,35,69461114.28571428,70000000.0,999500.0,139000000.0,same_type_ME2_TE2,2500000.0,-0.964008639571822,-0.9642857142857144,69461114.28571428,66961114.28571428,Hek VIII - Moon 12 - Boundless Creation Factory,30002053,Hek,10000042,0.8,19,9,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,83.0,Mobile Phase Anchor Blueprint,"1x Mobile Phase Anchor Blueprint [1 total runs, ME2/TE2]",2026-08-27T20:13:11+00:00,160.22791511083332,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235593435,22437,1.0,8.0,5.0,1,5,24000000.0,4800000.0,60008494,10000043,0,2026-09-29T03:13:22Z,,22437,1.0,8.0,22,19870333.174242426,17000000.0,7500000.0,25742499.25,same_type_all_ME_TE,4800000.0,-0.7584338441681411,-0.7176470588235294,99351665.87121212,75351665.87121211,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,81.3,Widow Blueprint,"1x Widow Blueprint [5 total runs, ME1/TE8]",2026-09-01T03:13:22+00:00,57.224859555277774,-15.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235439072,41221,10.0,20.0,60.0,1,60,4980000.0,83000.0,60011917,10000064,0,2026-09-24T17:05:35Z,ME 10 TE 20-60 Runs,41221,10.0,20.0,7,1238023.8095238097,2000000.0,291666.6666666666,2000000.0,same_type_ME10_TE20,83000.0,-0.9329576706348444,-0.9585,74281428.57142858,69301428.57142858,Oursulaert VII - Moon 2 - Federal Intelligence Office Testing Facilities,30004969,Oursulaert,10000064,0.9,12,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,80.4,Heavy Stasis Grappler I Blueprint,"1x Heavy Stasis Grappler I Blueprint [60 total runs, ME10/TE20]",2026-08-27T17:05:35+00:00,163.3545817775,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235103860,41221,10.0,20.0,60.0,1,60,5000000.0,83333.33333333333,60011866,10000032,0,2026-09-14T07:05:02Z,,41221,10.0,20.0,7,1237976.1904761903,2000000.0,291500.0,2000000.0,same_type_ME10_TE20,83333.33333333333,-0.9326858351764592,-0.9583333333333334,74278571.42857143,69278571.42857143,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,80.4,Heavy Stasis Grappler I Blueprint,"1x Heavy Stasis Grappler I Blueprint [60 total runs, ME10/TE20]",2026-08-17T07:05:02+00:00,413.3637484441667,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235327339,90039,2.0,2.0,1.0,1,1,1500000.0,1500000.0,60008494,10000043,0,2026-09-21T02:31:18Z,,90039,2.0,2.0,35,69489685.71428572,70000000.0,999500.0,139000000.0,same_type_ME2_TE2,1500000.0,-0.978414062683095,-0.9785714285714284,69489685.71428572,67989685.71428572,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,80.2,Mobile Phase Anchor Blueprint,"1x Mobile Phase Anchor Blueprint [1 total runs, ME2/TE2]",2026-08-24T02:31:18+00:00,249.92597066638888,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235233601,20451,10.0,20.0,5.0,5,25,12500000.0,500000.0,60011929,10000032,0,2026-09-18T12:56:31Z,10/20 - 25PCS,20451,10.0,20.0,8,2842499.975,3584999.9,1600000.0,3590000.0,same_type_ME10_TE20,500000.0,-0.8240985032902243,-0.8605299821626216,71062499.375,58562499.375,Aufay V - Moon 1 - Federal Intelligence Office Testing Facilities,30002641,Aufay,10000032,0.5,14,13,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.8,Ion Siege Blaster I Blueprint,"5x Ion Siege Blaster I Blueprint [25 total runs, ME10/TE20]",2026-08-21T12:56:31+00:00,311.5056928886111,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234955919,33401,10.0,20.0,50.0,5,250,7500000.0,30000.0,60011866,10000032,0,2026-09-09T20:33:47Z,5x 50 run fully researched,33401,10.0,20.0,49,197971.42843537417,210000.0,160000.0,250000.0,same_type_ME10_TE20,30000.0,-0.8484629815670941,-0.8571428571428572,49492857.10884354,41992857.10884354,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.3,Bastion Module I Blueprint,"5x Bastion Module I Blueprint [250 total runs, ME10/TE20]",2026-08-12T20:33:47+00:00,519.8845817775,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234956022,33401,10.0,20.0,50.0,5,250,7500000.0,30000.0,60011866,10000032,0,2026-09-09T20:37:22Z,5x 50 run fully researched,33401,10.0,20.0,49,197971.42843537417,210000.0,160000.0,250000.0,same_type_ME10_TE20,30000.0,-0.8484629815670941,-0.8571428571428572,49492857.10884354,41992857.10884354,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.3,Bastion Module I Blueprint,"5x Bastion Module I Blueprint [250 total runs, ME10/TE20]",2026-08-12T20:37:22+00:00,519.8248595552777,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234956031,33401,10.0,20.0,50.0,5,250,7500000.0,30000.0,60011866,10000032,0,2026-09-09T20:37:41Z,5x 50 run fully researched,33401,10.0,20.0,49,197971.42843537417,210000.0,160000.0,250000.0,same_type_ME10_TE20,30000.0,-0.8484629815670941,-0.8571428571428572,49492857.10884354,41992857.10884354,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.3,Bastion Module I Blueprint,"5x Bastion Module I Blueprint [250 total runs, ME10/TE20]",2026-08-12T20:37:41+00:00,519.8195817774999,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235135121,52253,3.0,2.0,4.0,1,4,20000000.0,5000000.0,60008494,10000043,0,2026-09-15T05:23:22Z,"4 run, 3 ME  2 TE BPC",52253,3.0,2.0,13,20333333.333333336,30000000.0,4000000.0,30000000.0,same_type_all_ME_TE,5000000.0,-0.7540983606557378,-0.8333333333333334,81333333.33333334,61333333.33333334,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.2,Ikitursa Blueprint,"1x Ikitursa Blueprint [4 total runs, ME3/TE2]",2026-08-18T05:23:22+00:00,391.0581928886111,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235199916,57521,10.0,20.0,400.0,1,400,30000000.0,75000.0,60008494,10000043,0,2026-09-17T09:44:41Z,10/20 400 runs,57521,10.0,20.0,27,227961.9425,300000.0,70624.9875,300000.0,same_type_ME10_TE20,75000.0,-0.6709977148926953,-0.75,91184777.0,61184777.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,79.2,Genetic Structure Repairer Blueprint,"1x Genetic Structure Repairer Blueprint [400 total runs, ME10/TE20]",2026-08-20T09:44:41+00:00,338.7029151108333,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235488257,42882,10.0,20.0,200.0,1,200,700000.0,3500.0,60011866,10000032,0,2026-09-26T05:54:51Z,,42882,10.0,20.0,8,265153.125,5362.5,3500.0,700000.0,same_type_ME10_TE20,3500.0,-0.9868000801423704,-0.3473193473193473,53030625.0,52330625.0,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,78.8,Mining Laser Optimization Charge Blueprint,"1x Mining Laser Optimization Charge Blueprint [200 total runs, ME10/TE20]",2026-08-29T05:54:51+00:00,126.5334706663889,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235589407,81086,9.0,0.0,5.0,1,5,14000000.0,2800000.0,60011740,10000064,0,2026-09-28T23:43:22Z,,81086,9.0,0.0,18,9916027.666666666,11694750.0,9100000.0,12399999.75,same_type_all_ME_TE,2800000.0,-0.7176288636817371,-0.7605763269843306,49580138.33333333,35580138.33333333,Oursulaert III - Federation Navy Testing Facilities,30004969,Oursulaert,10000064,0.9,12,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,78.3,Orbital Skyhook Blueprint,"1x Orbital Skyhook Blueprint [5 total runs, ME9/TE0]",2026-08-31T23:43:22+00:00,60.724859555277774,-15.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235460042,33401,10.0,20.0,300.0,1,300,5000000.0,16666.666666666668,60008494,10000043,0,2026-09-25T10:19:01Z,Runs 300 10/20,33401,10.0,20.0,49,198243.5372789116,210000.0,160000.0,250000.0,same_type_ME10_TE20,16666.666666666668,-0.9159283228324456,-0.9206349206349206,59473061.18367348,54473061.18367348,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,78.2,Bastion Module I Blueprint,"1x Bastion Module I Blueprint [300 total runs, ME10/TE20]",2026-08-28T10:19:01+00:00,146.1306928886111,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235460050,33401,10.0,20.0,300.0,1,300,5000000.0,16666.666666666668,60008494,10000043,0,2026-09-25T10:19:20Z,Runs 300 10/20,33401,10.0,20.0,49,198243.5372789116,210000.0,160000.0,250000.0,same_type_ME10_TE20,16666.666666666668,-0.9159283228324456,-0.9206349206349206,59473061.18367348,54473061.18367348,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,78.2,Bastion Module I Blueprint,"1x Bastion Module I Blueprint [300 total runs, ME10/TE20]",2026-08-28T10:19:20+00:00,146.12541511083333,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
234797927,11135,10.0,20.0,30.0,60,1800,2000000.0,1111.111111111111,1052795897194,10000016,0,2026-09-05T08:42:03Z,,11135,10.0,20.0,4,41666.64166666666,33333.3,33333.3,41666.64166666667,same_type_ME10_TE20,1111.111111111111,-0.9733333173333236,-0.9666666333333,74999955.0,72999955.0,Piekura - Freeport Giant Mini-Mart,30001391,Piekura,10000016,0.5,4,4,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,77.9,Amarr Shuttle Blueprint,"60x Amarr Shuttle Blueprint [1800 total runs, ME10/TE20]",2026-08-08T08:42:03+00:00,627.7468039997223,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235629246,25505,0.0,0.0,50.0,1,50,20000000.0,400000.0,60008494,10000043,0,2026-09-30T04:21:04Z,,25505,0.0,0.0,24,1431499.995,1600000.0,600000.0,1924999.985,same_type_ME0_TE0,400000.0,-0.7205728247313057,-0.75,71574999.75,51574999.75,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,77.7,Improved Frentix Booster Blueprint,"1x Improved Frentix Booster Blueprint [50 total runs, ME0/TE0]",2026-09-02T04:21:04+00:00,32.096526221944444,0.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235660510,41536,0.0,0.0,3.0,1,3,750000.0,250000.0,60011866,10000032,0,2026-09-10T02:07:44Z,,41536,0.0,0.0,21,10166587.301587302,3000000.0,466666.6666666667,13333333.333333334,same_type_ME0_TE0,250000.0,-0.9754096441033888,-0.9166666666666666,30499761.904761907,29749761.904761907,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,30002659,Dodixie,10000032,0.9,15,12,A2 Jita近郊高安,1,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,77.5,Zeugma Integrated Analyzer Blueprint,"1x Zeugma Integrated Analyzer Blueprint [3 total runs, ME0/TE0]",2026-09-03T02:07:44+00:00,10.318748444166667,40.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235526003,41536,0.0,0.0,3.0,1,3,2000000.0,666666.6666666666,1025824394754,10000032,0,2026-09-27T07:13:34Z,,41536,0.0,0.0,21,10146746.031746032,3000000.0,405000.0,13333333.333333334,same_type_ME0_TE0,666666.6666666666,-0.934297491572089,-0.7777777777777778,30440238.095238097,28440238.095238097,Botane - IChooseYou Market and Industry,30002661,Botane,10000032,0.9,14,11,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,77.3,Zeugma Integrated Analyzer Blueprint,"1x Zeugma Integrated Analyzer Blueprint [3 total runs, ME0/TE0]",2026-08-30T07:13:34+00:00,101.22152622194444,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235150372,32858,10.0,20.0,100.0,66,6600,12700000.0,1924.242424242424,60008494,10000043,0,2026-09-15T17:09:27Z,Fully Researched BPCs 100 runs,32858,10.0,20.0,34,8885.64705882353,8898.0,8888.8,8898.0,same_type_ME10_TE20,1924.242424242424,-0.7834437479337384,-0.7837443892737217,58645270.5882353,45945270.5882353,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,76.9,Station Container Blueprint,"66x Station Container Blueprint [6600 total runs, ME10/TE20]",2026-08-18T17:09:27+00:00,379.29013733305555,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235286748,41535,0.0,0.0,,8,23,4690000.0,203913.0434782609,1044752365771,10000002,0,2026-09-19T23:09:55Z,,41535,0.0,0.0,24,1090850.5291005292,750000.0,298333.3333333333,1408333.3333333333,same_type_ME0_TE0,203913.0434782609,-0.8130696754152017,-0.7281159420289856,25089562.16931217,20399562.16931217,Perimeter - 0.0% Neutral States Market HQ,30000144,Perimeter,10000002,0.9,1,1,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,76.1,Ligature Integrated Analyzer Blueprint,"8x Ligature Integrated Analyzer Blueprint [23 total runs, ME0/TE0]",2026-08-22T23:09:55+00:00,277.28235955527776,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235018279,11193,1.0,8.0,5.0,1,5,5000000.0,1000000.0,1047753226436,10000048,0,2026-09-11T20:32:02Z,M1/T8 - 5Runs,11193,1.0,8.0,12,4114087.301587301,4000000.0,1250000.0,4475000.0,same_type_all_ME_TE,1000000.0,-0.7569327224499638,-0.75,20570436.507936504,15570436.507936504,Intaki - Prospero,30003788,Intaki,10000048,0.6,20,15,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,75.3,Buzzard Blueprint,"1x Buzzard Blueprint [5 total runs, ME1/TE8]",2026-08-14T20:32:02+00:00,471.91374844416663,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235018283,11193,1.0,8.0,5.0,1,5,5000000.0,1000000.0,1047753226436,10000048,0,2026-09-11T20:32:12Z,M1/T8 - 5Runs,11193,1.0,8.0,12,4114087.301587301,4000000.0,1250000.0,4475000.0,same_type_all_ME_TE,1000000.0,-0.7569327224499638,-0.75,20570436.507936504,15570436.507936504,Intaki - Prospero,30003788,Intaki,10000048,0.6,20,15,A2 Jita近郊高安,1,True,False,False,0,99013541,Fraternity Auxiliary,F.A.X,75.3,Buzzard Blueprint,"1x Buzzard Blueprint [5 total runs, ME1/TE8]",2026-08-14T20:32:12+00:00,471.9109706663889,-30.0,False,False,BELOW_STRICT_MAIL_MARGIN
235033608,12734,0.0,6.0,10.0,1,10,20000000.0,2000000.0,60008494,10000043,0,2026-09-12T08:55:18Z,10 runs,12734,0.0,6.0,11,5512575.734848485,6666666.666666667,4000000.0,6666666.666666667,same_type_all_ME_TE,2000000.0,-0.6371931931280812,-0.7,55125757.34848485,35125757.34848485,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,75.3,Prorator Blueprint,"1x Prorator Blueprint [10 total runs, ME0/TE6]",2026-08-15T08:55:18+00:00,459.5259706663889,-30.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
235620123,37836,10.0,20.0,600.0,1,600,4750000.0,7916.666666666667,60008494,10000043,0,2026-09-29T20:38:46Z,,37836,10.0,20.0,10,64500.0,80000.0,80000.0,80000.0,same_type_ME10_TE20,7916.666666666667,-0.8772609819121447,-0.9010416666666666,38700000.0,33950000.0,Amarr VIII (Oris) - Emperor Family Academy,30002187,Amarr,10000043,0.9,45,11,B 其他高安,2,False,False,False,0,99013541,Fraternity Auxiliary,F.A.X,75.1,Standup Radar ECM Script Blueprint,"1x Standup Radar ECM Script Blueprint [600 total runs, ME10/TE20]",2026-09-01T20:38:46+00:00,39.80152622194444,0.0,True,False,INTRINSIC_VALUE_OBSERVATION_ONLY
